fund_id,asset_class,month,monthly_return,benchmark_return,active_return,avg_aum,month_end_nav,anomaly_count,sharpe_ratio
PAM0027,Fixed Income,2022-03,-0.000117,-0.004895,0.004778,1440289461.84,77.4627,1,-0.0017
PAM0027,Fixed Income,2022-04,0.025148,0.027075,-0.001927,1443965499.7,75.4405,1,0.2953
PAM0027,Fixed Income,2022-05,-0.010026,-0.022196,0.01217,1448702044.97,74.6751,0,-0.1573
PAM0027,Fixed Income,2022-06,-0.025659,-0.032644,0.006985,1442172773.77,72.765,0,-0.342
PAM0027,Fixed Income,2022-07,0.010916,-0.000325,0.011241,1433537215.16,73.5376,0,0.1153
PAM0027,Fixed Income,2022-08,0.004647,0.014236,-0.009589,1439993823.31,73.8642,0,0.0662
PAM0027,Fixed Income,2022-09,-0.007766,-0.012521,0.004755,1452426402.11,73.2788,0,-0.1162
PAM0027,Fixed Income,2022-10,0.002662,1.9e-05,0.002643,1445656126.12,73.4572,0,0.0351
PAM0027,Fixed Income,2022-11,-0.03916,-0.044788,0.005628,1421691578.72,70.4453,2,-0.6179
PAM0027,Fixed Income,2022-12,-0.002985,-0.000123,-0.002862,1411733889.08,70.2099,0,-0.0321
PAM0027,Fixed Income,2023-01,-0.047594,-0.044145,-0.003449,1348413423.03,66.9293,0,-0.6707
PAM0027,Fixed Income,2023-02,-0.00559,-0.013908,0.008318,1349694760.34,66.5453,0,-0.0846
PAM0027,Fixed Income,2023-03,-0.009667,-0.010121,0.000454,1332235606.87,65.892,0,-0.1455
PAM0027,Fixed Income,2023-04,0.022692,0.024556,-0.001864,1341809714.87,67.3907,0,0.3182
PAM0027,Fixed Income,2023-05,0.012227,0.015224,-0.002997,1372757787.73,68.1994,0,0.1473
PAM0027,Fixed Income,2023-06,0.011647,0.010198,0.001449,1374849909.86,72.4287,1,0.1461
PAM0027,Fixed Income,2023-07,0.021163,0.021358,-0.000195,1393388543.07,73.9628,0,0.3025
PAM0027,Fixed Income,2023-08,-0.018628,-0.008761,-0.009867,1400380308.06,72.5857,0,-0.3106
PAM0027,Fixed Income,2023-09,0.042217,0.029856,0.012361,1403854897.56,75.6975,0,0.5953
PAM0027,Fixed Income,2023-10,-0.016226,-0.014255,-0.001971,1436226596.04,74.4709,0,-0.3303
PAM0027,Fixed Income,2023-11,0.023677,0.019443,0.004234,1429281068.45,80.0558,1,0.4138
PAM0027,Fixed Income,2023-12,0.023912,0.019497,0.004415,1468327401.47,81.9742,0,0.3248
PAM0027,Fixed Income,2024-01,0.026365,0.026293,7.2e-05,1510594341.22,84.1458,0,0.3894
PAM0027,Fixed Income,2024-02,0.00893,0.009925,-0.000995,1542439930.61,84.889,0,0.1545
PAM0027,Fixed Income,2024-03,0.009214,0.001818,0.007396,1547421229.89,89.942,1,0.1363
PAM0027,Fixed Income,2024-04,-0.014853,-0.006561,-0.008292,1560180368.82,88.5975,0,-0.2145
PAM0027,Fixed Income,2024-05,0.007527,0.012669,-0.005142,1558627872.23,89.2331,0,0.081
PAM0027,Fixed Income,2024-06,0.003951,0.002888,0.001063,1560447331.63,94.0514,1,0.0629
PAM0027,Fixed Income,2024-07,0.014996,0.013521,0.001475,1576202151.05,95.4463,0,0.1901
PAM0027,Fixed Income,2024-08,-0.01137,-0.010273,-0.001097,1561912919.59,94.352,0,-0.1862
PAM0027,Fixed Income,2024-09,0.02685,0.028394,-0.001544,1563523543.11,96.8987,0,0.3783
PAM0027,Fixed Income,2024-10,-0.00079,0.005579,-0.006369,1586037045.17,96.8043,0,-0.0121
PAM0027,Fixed Income,2024-11,-0.021018,-0.030586,0.009568,1564092338.52,94.7773,0,-0.3652
PAM0027,Fixed Income,2024-12,-0.003091,0.001722,-0.004813,1562394257.28,94.4722,0,-0.0538
PAM0028,Multi-Asset,2020-01,0.038039,0.038947,-0.000908,195858993.06,9.8679,0,0.3092
PAM0028,Multi-Asset,2020-02,-0.016427,-0.014282,-0.002145,196810693.63,9.7033,0,-0.1651
PAM0028,Multi-Asset,2020-03,-0.06162,-0.067374,0.005754,191082072.76,9.1175,0,-0.5201
PAM0028,Multi-Asset,2020-04,-0.092467,-0.097408,0.004941,176749879.62,7.89,1,-0.7511
PAM0028,Multi-Asset,2020-05,-0.010299,-0.013715,0.003416,166914556.6,7.8024,0,-0.069
PAM0028,Multi-Asset,2020-06,0.000778,0.009483,-0.008705,163041996.89,7.8051,0,0.0076
PAM0028,Multi-Asset,2020-07,0.003527,0.014568,-0.011041,165617220.19,7.8273,0,0.0279
PAM0028,Multi-Asset,2020-08,0.058343,0.063049,-0.004706,170260004.02,8.2928,0,0.5222
PAM0028,Multi-Asset,2020-09,0.034036,0.026998,0.007038,179009340.03,8.5762,0,0.3441
PAM0028,Multi-Asset,2020-10,0.014711,0.021793,-0.007082,183991173.97,8.7002,0,0.1617
PAM0028,Multi-Asset,2020-11,0.041637,0.031594,0.010043,186624289.96,8.6128,1,0.4181
PAM0028,Multi-Asset,2020-12,0.000272,0.014972,-0.0147,196105331.0,8.6111,0,0.0025
PAM0028,Multi-Asset,2021-01,-0.027203,-0.024976,-0.002227,189592329.47,8.3746,0,-0.2166
PAM0028,Multi-Asset,2021-02,-0.003,-0.006736,0.003736,184927830.76,8.3454,0,-0.026
PAM0028,Multi-Asset,2021-03,0.032474,0.039167,-0.006693,187026129.78,8.616,0,0.2999
PAM0028,Multi-Asset,2021-04,-0.05092,-0.057501,0.006581,186861933.04,7.7747,1,-0.4812
PAM0028,Multi-Asset,2021-05,-0.002245,-0.005773,0.003528,184119021.07,7.7545,0,-0.0231
PAM0028,Multi-Asset,2021-06,0.052816,0.04937,0.003446,190439397.18,8.1711,0,0.5201
PAM0028,Multi-Asset,2021-07,0.019134,0.020552,-0.001418,198500798.02,8.3213,0,0.1287
PAM0028,Multi-Asset,2021-08,0.005609,0.005444,0.000165,199871551.52,8.3626,0,0.0441
PAM0028,Multi-Asset,2021-09,-0.039787,-0.047788,0.008001,191701012.16,8.0286,0,-0.2633
PAM0028,Multi-Asset,2021-10,0.065487,0.0667,-0.001213,197938955.46,8.5642,0,0.4457
PAM0028,Multi-Asset,2021-11,-0.022249,-0.028649,0.0064,203240687.93,8.3711,0,-0.1972
PAM0028,Multi-Asset,2021-12,0.049766,0.068905,-0.019139,206895590.25,8.7867,0,0.2912
PAM0028,Multi-Asset,2022-01,-0.088149,-0.085479,-0.00267,199624498.51,8.0363,0,-0.5756
PAM0028,Multi-Asset,2022-02,-0.017809,-0.006449,-0.01136,192583292.35,7.8913,0,-0.1708
PAM0028,Multi-Asset,2022-03,0.007681,0.010776,-0.003095,188500672.99,7.949,0,0.0786
PAM0028,Multi-Asset,2022-04,0.023475,0.027355,-0.00388,191858105.75,8.5379,1,0.1705
PAM0028,Multi-Asset,2022-05,-0.031635,-0.029332,-0.002303,190578570.16,8.6783,1,-0.2264
PAM0028,Multi-Asset,2022-06,0.017019,0.02511,-0.008091,185931490.28,8.8214,0,0.1364
PAM0028,Multi-Asset,2022-07,-0.018081,-0.016689,-0.001392,191209282.27,8.6597,0,-0.1725
PAM0028,Multi-Asset,2022-08,0.041031,0.050534,-0.009503,197956850.7,9.0136,0,0.2811
PAM0028,Multi-Asset,2022-09,0.009279,0.012967,-0.003688,198229124.44,9.0906,0,0.0693
PAM0028,Multi-Asset,2022-10,-0.041565,-0.050838,0.009273,192504810.18,8.7156,0,-0.3628
PAM0028,Multi-Asset,2022-11,-0.052739,-0.058552,0.005813,184151370.36,8.2611,0,-0.3935
PAM0028,Multi-Asset,2022-12,-0.023927,-0.021304,-0.002623,177332826.92,8.0615,0,-0.2157
PAM0028,Multi-Asset,2023-01,0.061845,0.0611,0.000745,181581727.83,8.5694,0,0.4828
PAM0028,Multi-Asset,2023-02,-0.019244,-0.018169,-0.001075,185492902.34,8.4025,0,-0.1837
PAM0028,Multi-Asset,2023-03,0.045878,0.033153,0.012725,187357351.93,8.7902,0,0.3616
PAM0028,Multi-Asset,2023-04,-0.03067,-0.027299,-0.003371,191906472.96,8.5185,0,-0.223
PAM0028,Multi-Asset,2023-05,-0.048257,-0.050437,0.00218,183416388.02,8.1134,0,-0.5057
PAM0028,Multi-Asset,2023-06,0.045811,0.045212,0.000599,183473285.25,8.4906,0,0.5232
PAM0028,Multi-Asset,2023-07,0.023447,0.023065,0.000382,188564273.99,8.6878,0,0.2146
PAM0028,Multi-Asset,2023-08,-0.034991,-0.033942,-0.001049,192169157.06,8.3835,0,-0.2861
PAM0028,Multi-Asset,2023-09,-0.028792,-0.020428,-0.008364,182779097.64,8.1439,0,-0.3796
PAM0028,Multi-Asset,2023-10,0.057977,0.04859,0.009387,185772619.47,8.624,0,0.4702
PAM0028,Multi-Asset,2023-11,0.12692,0.135096,-0.008176,204454243.75,9.7834,0,1.2366
PAM0028,Multi-Asset,2023-12,0.020501,0.024273,-0.003772,225408142.2,9.9793,0,0.1588
PAM0028,Multi-Asset,2024-01,0.012242,0.024795,-0.012553,225278832.9,10.0989,0,0.1437
PAM0028,Multi-Asset,2024-02,0.009251,0.005777,0.003474,229046236.58,10.1598,2,0.0674
PAM0028,Multi-Asset,2024-03,0.034489,0.034792,-0.000303,234163928.67,10.5112,0,0.3206
PAM0028,Multi-Asset,2024-04,-0.020847,-0.025839,0.004992,234709683.65,10.2886,0,-0.1819
PAM0028,Multi-Asset,2024-05,-0.006432,-0.009074,0.002642,228449541.74,10.2154,0,-0.0506
PAM0028,Multi-Asset,2024-06,0.075708,0.06939,0.006318,236664106.66,11.0094,0,0.5476
PAM0028,Multi-Asset,2024-07,0.085854,0.077617,0.008237,259184679.18,11.9888,0,0.8318
PAM0028,Multi-Asset,2024-08,-0.004764,0.010841,-0.015605,264588748.83,11.9251,0,-0.0409
PAM0028,Multi-Asset,2024-09,-0.01033,-0.004225,-0.006105,265429977.4,11.7946,0,-0.0785
PAM0028,Multi-Asset,2024-10,0.069089,0.072363,-0.003274,274120426.2,12.6309,0,0.6576
PAM0028,Multi-Asset,2024-11,0.026872,0.02093,0.005942,286599766.24,12.9652,0,0.1963
PAM0028,Multi-Asset,2024-12,-0.017448,-0.013001,-0.004447,281375261.92,12.7316,0,-0.1347
PAM0029,Multi-Asset,2020-01,-0.011212,-0.016574,0.005362,252062248.22,12.9135,0,-0.0969
PAM0029,Multi-Asset,2020-02,0.021243,0.025127,-0.003884,257563395.15,13.843,1,0.1801
PAM0029,Multi-Asset,2020-03,-0.046899,-0.057752,0.010853,252095327.7,13.1981,0,-0.3469
PAM0029,Multi-Asset,2020-04,-0.073162,-0.089442,0.01628,244821187.93,12.2573,0,-0.5736
PAM0029,Multi-Asset,2020-05,0.03773,0.017842,0.019888,234434642.22,12.0855,1,0.3275
PAM0029,Multi-Asset,2020-06,-0.045832,-0.046981,0.001149,236417789.18,11.5372,0,-0.4038
PAM0029,Multi-Asset,2020-07,0.065875,0.071885,-0.00601,237591581.57,12.3161,0,0.6422
PAM0029,Multi-Asset,2020-08,0.029877,0.033108,-0.003231,245761106.93,12.6862,0,0.376
PAM0029,Multi-Asset,2020-09,-0.035311,-0.019233,-0.016078,248776503.47,12.2345,0,-0.2383
PAM0029,Multi-Asset,2020-10,0.026272,0.040273,-0.014001,243885284.26,11.9259,1,0.2371
PAM0029,Multi-Asset,2020-11,-0.099223,-0.097557,-0.001666,237287976.25,11.33,1,-0.8276
PAM0029,Multi-Asset,2020-12,0.024141,0.014385,0.009756,227572058.79,11.5967,0,0.1703
PAM0029,Multi-Asset,2021-01,0.047565,0.041374,0.006191,233363350.76,12.1524,0,0.3587
PAM0029,Multi-Asset,2021-02,-0.001659,-0.01491,0.013251,241830622.54,12.129,0,-0.0197
PAM0029,Multi-Asset,2021-03,0.076189,0.078766,-0.002577,251536761.77,13.0827,0,0.8214
PAM0029,Multi-Asset,2021-04,-0.014645,0.001247,-0.015892,261472150.5,12.8839,0,-0.1161
PAM0029,Multi-Asset,2021-05,0.027337,0.00537,0.021967,263698770.08,13.2315,0,0.2067
PAM0029,Multi-Asset,2021-06,0.031478,0.033168,-0.00169,264164768.97,13.6449,0,0.2484
PAM0029,Multi-Asset,2021-07,0.008785,-0.00018,0.008965,268586541.1,13.7548,0,0.0648
PAM0029,Multi-Asset,2021-08,0.023044,0.020612,0.002432,273422400.97,14.0714,0,0.2753
PAM0029,Multi-Asset,2021-09,-0.008497,-0.006725,-0.001772,275696898.45,13.9471,0,-0.0914
PAM0029,Multi-Asset,2021-10,0.075073,0.08042,-0.005347,288906187.33,15.0258,0,0.7029
PAM0029,Multi-Asset,2021-11,-0.017736,-0.016564,-0.001172,301651211.14,14.7534,0,-0.1533
PAM0029,Multi-Asset,2021-12,0.033083,0.030064,0.003019,301743681.11,14.4761,1,0.2545
PAM0029,Multi-Asset,2022-01,0.037237,0.041302,-0.004065,309149113.79,15.0133,0,0.2647
PAM0029,Multi-Asset,2022-02,0.020613,0.019143,0.00147,318832195.92,15.3136,0,0.1427
PAM0029,Multi-Asset,2022-03,-0.007872,-0.001128,-0.006744,322992153.21,15.1866,0,-0.0764
PAM0029,Multi-Asset,2022-04,0.055155,0.059939,-0.004784,329046473.82,16.041,0,0.5859
PAM0029,Multi-Asset,2022-05,0.100934,0.091675,0.009259,353513945.6,17.7305,0,0.8734
PAM0029,Multi-Asset,2022-06,-0.033988,-0.039149,0.005161,373565418.58,17.1287,0,-0.3022
PAM0029,Multi-Asset,2022-07,-0.017712,-0.007447,-0.010265,356905096.78,16.8207,0,-0.1712
PAM0029,Multi-Asset,2022-08,-0.011983,-0.017102,0.005119,349345525.64,16.6126,0,-0.1173
PAM0029,Multi-Asset,2022-09,-0.034601,-0.016086,-0.018515,340179664.02,15.2357,1,-0.2916
PAM0029,Multi-Asset,2022-10,0.030095,0.056186,-0.026091,336805502.01,16.4768,1,0.2545
PAM0029,Multi-Asset,2022-11,0.065089,0.06524,-0.000151,350590974.46,17.5713,0,0.51
PAM0029,Multi-Asset,2022-12,0.015832,0.018392,-0.00256,372619303.8,16.9491,1,0.1317
PAM0029,Multi-Asset,2023-01,-0.055523,-0.052547,-0.002976,363003500.05,15.2234,1,-0.5103
PAM0029,Multi-Asset,2023-02,-0.019077,-0.01713,-0.001947,348385221.89,14.9267,0,-0.1487
PAM0029,Multi-Asset,2023-03,0.058168,0.054704,0.003464,347227931.61,15.8027,0,0.3709
PAM0029,Multi-Asset,2023-04,0.027156,0.023782,0.003374,374950878.58,16.2266,0,0.2042
PAM0029,Multi-Asset,2023-05,0.003348,0.00435,-0.001002,368400006.54,16.2667,0,0.0235
PAM0029,Multi-Asset,2023-06,0.041388,0.041025,0.000363,376769567.39,16.9401,0,0.3016
PAM0029,Multi-Asset,2023-07,0.025968,0.02697,-0.001002,384505481.46,17.3749,0,0.2082
PAM0029,Multi-Asset,2023-08,0.012893,0.016225,-0.003332,403578139.46,17.5939,0,0.1385
PAM0029,Multi-Asset,2023-09,0.015767,0.022714,-0.006947,401227728.99,18.7516,1,0.1092
PAM0029,Multi-Asset,2023-10,-0.021635,-0.015098,-0.006537,407798336.43,19.2577,1,-0.1968
PAM0029,Multi-Asset,2023-11,0.040051,0.041678,-0.001627,408099409.05,21.0381,1,0.429
PAM0029,Multi-Asset,2023-12,-0.020814,-0.017973,-0.002841,415580972.77,20.5949,0,-0.1935
PAM0029,Multi-Asset,2024-01,-0.062467,-0.046429,-0.016038,382472905.56,19.3283,0,-0.434
PAM0029,Multi-Asset,2024-02,0.024079,0.020567,0.003512,387859580.94,18.798,1,0.1965
PAM0029,Multi-Asset,2024-03,0.020732,0.011844,0.008888,398496041.52,19.1815,0,0.1795
PAM0029,Multi-Asset,2024-04,0.047357,0.060224,-0.012867,408066374.52,20.1004,0,0.4262
PAM0029,Multi-Asset,2024-05,0.016398,0.02621,-0.009812,415681066.21,20.4222,0,0.1511
PAM0029,Multi-Asset,2024-06,-0.017955,-0.02256,0.004605,406646370.7,21.0499,1,-0.1484
PAM0029,Multi-Asset,2024-07,0.061285,0.066071,-0.004786,422032757.75,22.3594,0,0.4355
PAM0029,Multi-Asset,2024-08,-0.038828,-0.039203,0.000375,428023534.55,21.4928,0,-0.3095
PAM0029,Multi-Asset,2024-09,-0.025166,-0.008114,-0.017052,422416800.6,19.8996,1,-0.2159
PAM0029,Multi-Asset,2024-10,0.044137,0.024232,0.019905,421399184.25,20.7813,0,0.3383
PAM0029,Multi-Asset,2024-11,0.032074,0.030176,0.001898,432588665.5,21.4507,0,0.3468
PAM0029,Multi-Asset,2024-12,-0.008823,-0.020955,0.012132,440202930.8,21.2483,0,-0.0706
PAM0030,Multi-Asset,2020-01,-0.004859,-0.005576,0.000717,428007905.03,11.7038,0,-0.036
PAM0030,Multi-Asset,2020-02,-0.039332,-0.04737,0.008038,419014109.35,11.2425,0,-0.2643
PAM0030,Multi-Asset,2020-03,-0.017235,-0.022559,0.005324,399884893.66,11.0416,0,-0.1268
PAM0030,Multi-Asset,2020-04,-0.076939,-0.082928,0.005989,380743505.01,9.7069,1,-0.7299
PAM0030,Multi-Asset,2020-05,-0.033683,-0.047891,0.014208,364825337.29,9.3798,0,-0.2785
PAM0030,Multi-Asset,2020-06,0.047995,0.057616,-0.009621,365734139.01,8.8763,2,0.4159
PAM0030,Multi-Asset,2020-07,0.080455,0.093292,-0.012837,388067677.24,9.612,0,0.6367
PAM0030,Multi-Asset,2020-08,-0.006315,-0.023518,0.017203,400970002.34,9.5473,0,-0.0614
PAM0030,Multi-Asset,2020-09,0.020076,0.011225,0.008851,409822117.3,9.7329,0,0.1452
PAM0030,Multi-Asset,2020-10,-0.016865,-0.019168,0.002303,404387318.67,10.0434,1,-0.152
PAM0030,Multi-Asset,2020-11,0.083035,0.064651,0.018384,414295531.15,11.4526,1,0.8511
PAM0030,Multi-Asset,2020-12,0.053149,0.053542,-0.000393,442577275.48,12.071,0,0.489
PAM0030,Multi-Asset,2021-01,0.002437,0.009645,-0.007208,459388277.96,12.0902,0,0.0167
PAM0030,Multi-Asset,2021-02,0.040406,0.047538,-0.007132,463037053.47,12.578,0,0.2758
PAM0030,Multi-Asset,2021-03,0.014752,0.000541,0.014211,479586428.44,12.7563,0,0.1204
PAM0030,Multi-Asset,2021-04,0.017437,0.029179,-0.011742,487265885.39,12.977,0,0.2051
PAM0030,Multi-Asset,2021-05,0.001143,-0.012375,0.013518,491183961.3,12.9835,0,0.009
PAM0030,Multi-Asset,2021-06,0.008472,0.006065,0.002407,496776124.82,13.0895,0,0.0939
PAM0030,Multi-Asset,2021-07,0.034828,0.032244,0.002584,507883497.75,13.5461,0,0.3117
PAM0030,Multi-Asset,2021-08,0.006821,0.006753,6.8e-05,525195479.33,13.6304,0,0.056
PAM0030,Multi-Asset,2021-09,-0.016748,-0.016888,0.00014,528657311.77,13.3949,0,-0.1299
PAM0030,Multi-Asset,2021-10,-0.039821,-0.042991,0.00317,512898770.87,12.8575,0,-0.2418
PAM0030,Multi-Asset,2021-11,-0.001071,0.001737,-0.002808,485199102.79,12.8329,0,-0.0075
PAM0030,Multi-Asset,2021-12,0.005729,-0.002847,0.008576,493933928.94,12.9003,0,0.0535
PAM0030,Multi-Asset,2022-01,-0.01499,-0.001877,-0.013113,489690231.24,12.7019,0,-0.1353
PAM0030,Multi-Asset,2022-02,0.034918,0.033925,0.000993,509484817.85,13.7969,1,0.2154
PAM0030,Multi-Asset,2022-03,-0.078983,-0.087176,0.008193,477226427.38,12.742,0,-0.8127
PAM0030,Multi-Asset,2022-04,-0.04398,-0.06292,0.01894,454229620.57,12.1826,0,-0.2934
PAM0030,Multi-Asset,2022-05,-0.005851,0.017472,-0.023323,442352977.06,12.1014,0,-0.0413
PAM0030,Multi-Asset,2022-06,-0.012502,-0.00631,-0.006192,446403648.58,11.9437,0,-0.1033
PAM0030,Multi-Asset,2022-07,0.039167,0.035858,0.003309,459403031.06,12.4103,0,0.2743
PAM0030,Multi-Asset,2022-08,-0.003492,0.011631,-0.015123,458854041.3,12.3609,0,-0.0329
PAM0030,Multi-Asset,2022-09,-0.0058,-0.016165,0.010365,450456557.28,12.2828,0,-0.0513
PAM0030,Multi-Asset,2022-10,0.059201,0.057343,0.001858,469550318.0,13.023,0,0.4793
PAM0030,Multi-Asset,2022-11,-0.051336,-0.060857,0.009521,469842535.61,12.3634,0,-0.4346
PAM0030,Multi-Asset,2022-12,0.028106,0.022075,0.006031,459051583.48,12.7025,0,0.177
PAM0030,Multi-Asset,2023-01,-0.018575,-0.007663,-0.010912,457194377.06,13.0833,1,-0.146
PAM0030,Multi-Asset,2023-02,-0.020707,-0.011031,-0.009676,453147126.16,12.811,0,-0.2204
PAM0030,Multi-Asset,2023-03,-0.040259,-0.02753,-0.012729,434153567.65,12.2935,0,-0.2726
PAM0030,Multi-Asset,2023-04,-0.001969,-0.015092,0.013123,426154289.8,12.2597,0,-0.0136
PAM0030,Multi-Asset,2023-05,0.0225,0.017197,0.005303,433533181.94,12.5322,0,0.2065
PAM0030,Multi-Asset,2023-06,0.026104,0.025502,0.000602,439765455.82,12.8536,0,0.1911
PAM0030,Multi-Asset,2023-07,-0.021855,-0.008972,-0.012883,447115554.38,12.5708,0,-0.2255
PAM0030,Multi-Asset,2023-08,-0.013654,-0.005515,-0.008139,438253495.92,13.0104,1,-0.1031
PAM0030,Multi-Asset,2023-09,0.040896,0.056085,-0.015189,447622233.43,13.5464,0,0.366
PAM0030,Multi-Asset,2023-10,-0.061122,-0.052652,-0.00847,430333949.82,12.7376,0,-0.6705
PAM0030,Multi-Asset,2023-11,0.043207,0.022303,0.020904,437561296.95,13.2928,0,0.3936
PAM0030,Multi-Asset,2023-12,0.029462,0.03512,-0.005658,458901781.78,13.6816,0,0.2406
PAM0030,Multi-Asset,2024-01,0.052993,0.020606,0.032387,466925813.18,14.4146,0,0.4039
PAM0030,Multi-Asset,2024-02,-0.036095,-0.03837,0.002275,477744818.14,13.898,0,-0.3719
PAM0030,Multi-Asset,2024-03,0.029869,0.034383,-0.004514,485505604.84,14.3106,0,0.2453
PAM0030,Multi-Asset,2024-04,0.054276,0.060746,-0.00647,489570856.27,15.1005,0,0.5078
PAM0030,Multi-Asset,2024-05,0.03516,0.014976,0.020184,522537640.44,15.6313,0,0.3052
PAM0030,Multi-Asset,2024-06,-0.00274,0.003464,-0.006204,533957740.55,14.8029,1,-0.0264
PAM0030,Multi-Asset,2024-07,-0.009586,-0.023452,0.013866,526135899.31,13.9236,1,-0.1052
PAM0030,Multi-Asset,2024-08,-0.01223,-0.012573,0.000343,519794600.37,13.7484,0,-0.1211
PAM0030,Multi-Asset,2024-09,-0.014998,-0.015532,0.000534,525402533.32,13.5357,0,-0.1228
PAM0030,Multi-Asset,2024-10,0.045948,0.044431,0.001517,523283246.42,14.1631,0,0.3938
PAM0030,Multi-Asset,2024-11,0.052134,0.057182,-0.005048,547332845.04,14.8736,2,0.4157
PAM0030,Multi-Asset,2024-12,-0.030557,-0.029641,-0.000916,559072705.17,14.4168,0,-0.2527
PAM0031,Multi-Asset,2020-01,0.057892,0.057551,0.000341,715766302.96,38.7058,0,0.4354
PAM0031,Multi-Asset,2020-02,0.033756,0.041112,-0.007356,748709228.75,38.0132,1,0.2952
PAM0031,Multi-Asset,2020-03,-0.026492,-0.01769,-0.008802,767180140.55,36.9942,0,-0.2099
PAM0031,Multi-Asset,2020-04,-0.061056,-0.04933,-0.011726,732041613.14,31.3848,2,-0.4695
PAM0031,Multi-Asset,2020-05,0.047768,0.03756,0.010208,737976929.53,32.9036,0,0.4439
PAM0031,Multi-Asset,2020-06,-0.012451,-0.021397,0.008946,753129475.24,30.8544,1,-0.1085
PAM0031,Multi-Asset,2020-07,0.014721,0.011455,0.003266,735603444.57,31.294,0,0.1286
PAM0031,Multi-Asset,2020-08,0.041973,0.054681,-0.012708,769506361.8,32.6239,0,0.4738
PAM0031,Multi-Asset,2020-09,0.012766,0.005015,0.007751,782003025.42,33.0264,0,0.117
PAM0031,Multi-Asset,2020-10,0.070274,0.069885,0.000389,823795463.79,33.6394,1,0.6539
PAM0031,Multi-Asset,2020-11,-0.000289,-0.001136,0.000847,854559629.44,33.6199,0,-0.0034
PAM0031,Multi-Asset,2020-12,-0.002045,-0.021066,0.019021,862998012.2,33.5229,0,-0.0147
PAM0031,Multi-Asset,2021-01,-0.001097,-0.005565,0.004468,854099660.39,33.4731,0,-0.011
PAM0031,Multi-Asset,2021-02,0.03753,0.032071,0.005459,873313757.81,36.4759,1,0.3747
PAM0031,Multi-Asset,2021-03,-0.000882,0.013561,-0.014443,883233461.36,38.2365,1,-0.0066
PAM0031,Multi-Asset,2021-04,-0.003481,0.023646,-0.027127,879168407.86,38.0899,0,-0.0374
PAM0031,Multi-Asset,2021-05,0.018471,0.036146,-0.017675,883136559.67,38.7817,0,0.1715
PAM0031,Multi-Asset,2021-06,0.062957,0.080299,-0.017342,940174180.2,41.2715,0,0.5037
PAM0031,Multi-Asset,2021-07,0.075271,0.072535,0.002736,1012032985.39,44.4744,0,0.764
PAM0031,Multi-Asset,2021-08,0.018303,0.023578,-0.005275,1041496585.67,43.006,1,0.1555
PAM0031,Multi-Asset,2021-09,-0.054226,-0.041066,-0.01316,1032715908.7,40.7081,0,-0.4464
PAM0031,Multi-Asset,2021-10,-0.001762,-0.006367,0.004605,998262989.65,40.615,0,-0.0152
PAM0031,Multi-Asset,2021-11,0.066391,0.056965,0.009426,1042314007.54,43.3771,0,0.6049
PAM0031,Multi-Asset,2021-12,0.004665,0.012527,-0.007862,1067465399.36,43.5555,0,0.0413
PAM0031,Multi-Asset,2022-01,0.062858,0.062073,0.000785,1108423290.33,46.3562,0,0.597
PAM0031,Multi-Asset,2022-02,-0.028354,-0.029006,0.000652,1110844095.68,45.0459,0,-0.3183
PAM0031,Multi-Asset,2022-03,0.017938,0.023226,-0.005288,1099583109.44,48.1321,1,0.176
PAM0031,Multi-Asset,2022-04,0.019885,0.00898,0.010905,1120486986.5,49.0584,0,0.1383
PAM0031,Multi-Asset,2022-05,0.018186,0.023287,-0.005101,1134512540.26,49.9244,0,0.1423
PAM0031,Multi-Asset,2022-06,0.008621,0.015552,-0.006931,1153324247.85,52.8542,1,0.0902
PAM0031,Multi-Asset,2022-07,-0.034847,-0.044599,0.009752,1168285452.58,50.9986,0,-0.2363
PAM0031,Multi-Asset,2022-08,-0.040971,-0.044479,0.003508,1109001185.69,46.4437,1,-0.2421
PAM0031,Multi-Asset,2022-09,0.022095,0.014947,0.007148,1082414411.57,47.456,0,0.1978
PAM0031,Multi-Asset,2022-10,-0.030671,-0.04043,0.009759,1087745861.05,45.9957,0,-0.2582
PAM0031,Multi-Asset,2022-11,0.02286,0.010309,0.012551,1097076255.43,47.0347,0,0.2061
PAM0031,Multi-Asset,2022-12,0.02485,0.013232,0.011618,1112798896.1,48.1947,0,0.2335
PAM0031,Multi-Asset,2023-01,-0.068044,-0.054748,-0.013296,1076107019.66,44.9731,0,-0.4337
PAM0031,Multi-Asset,2023-02,0.017539,0.024518,-0.006979,1051749314.22,43.4511,1,0.1316
PAM0031,Multi-Asset,2023-03,-0.057494,-0.066807,0.009313,1052081240.91,40.9838,0,-0.4025
PAM0031,Multi-Asset,2023-04,0.042132,0.049995,-0.007863,1014909890.11,42.7228,0,0.3539
PAM0031,Multi-Asset,2023-05,0.020443,0.024163,-0.00372,1058255246.71,43.5931,0,0.2579
PAM0031,Multi-Asset,2023-06,0.001358,-0.00334,0.004698,1043623733.65,45.8058,1,0.011
PAM0031,Multi-Asset,2023-07,-0.01445,-0.00334,-0.01111,1037829160.05,47.3739,1,-0.1108
PAM0031,Multi-Asset,2023-08,0.050245,0.050459,-0.000214,1097138257.67,49.7733,0,0.3734
PAM0031,Multi-Asset,2023-09,0.004791,0.002043,0.002748,1089521645.42,47.4955,1,0.0518
